"doc_id","filename","region","authority","title","year","link","doc_to_cite"
"abbe1634-d838-455d-8899-8f5b05b35499","516_Roundtable-Report_WHO-NMP_RWE4Decisions_20Feb.pdf",,,,,,"WHO. (2025). *Principles for Managed Entry Agreements (MEAs)*. World Health Organization."
"264b871e-89e8-4052-b3aa-ef2415796515","517_Roundtable-Report_12-September-2024_RWE4Decisions-1.pdf",,,,,,"RWE4Decisions. (2024). *Roundtable Report - 12 September 2024 Post-Launch Evidence Generation (PLEG): Learnings from Italy, Germany, and the French DESCAR-T Registry*. RWE4Decisions."
"929fa1e4-3c3b-47e2-b4c3-afbe959a08e1","51882796fnl_M14 General Principles, Planning, Designing, Analyzing, and Reporting of Non-interventional Studies.pdf",,,,,,"ICH. (2026). *M14 General Principles on Planning, Designing, Analyzing, and Reporting of Non-interventional Studies That Utilize Real-World Data for Safety Assessment of Medicines Guidance for Industry*. U.S. Food and Drug Administration."
"7ffa069a-95f2-40df-bf18-bf0826053db6","518_RWE4Decisions_Roundtable-on-PLEG_Report_21-September-2023-1.pdf",,,,,"https://rwe4decisions.com/wp-content/uploads/2025/08/RWE4Decisions_Roundtable-on-PLEG_Report_21-September-2023-1.pdf","RWE4Decisions. (2023). *Co-Creating Real-World Evidence for Decision-Making RWE4Decisions Roundtable Report - September 2023 Post Launch Evidence Generation*. RWE4Decisions."
"b51289ba-4f7b-48c1-8815-2e555c443ee5","519_RWE4Decisions workshop report 2021 – Implementing Outcomes Based Managed Entry Agreements – 10 Actions (Report) (2021).pdf",,,,,"https://rwe4decisions.com/wp-content/uploads/2025/08/RWE4Decisions-workshops-2021-report-final.pdf","Facey K, van de Casteele M, de Cock J, Kleinermans D on behalf of the RWE4Decisions initiative. (2021). *Generating Real-World Evidence in Outcomes-Based Managed Entry Agreements: Two Fictitious Case Studies - Workshops Report*."
"d4ae2152-787e-4d69-9440-2f5cef22f220","520_D.1.2_Deliverable_specification_assessment_data_holders_maturity.pdf",,,,,"https://doi.org/10.5281/zenodo.14795416","European Commission. (2024). *Specification for the assessment of data holders´ maturity*. European Commission."
"18a8a83a-c739-43bd-bcb5-89b178dcd96d","521_ Towards Establishing an EU Real-World Evidence Generation Action Plan for Better Healthcare Systems & Patient Outcomes (Report) (2021).pdf",,,,,"https://rwe4decisions.com/wp-content/uploads/2025/08/24-November-2021-Conference-Report_RWE4Decisions-1.pdf","RWE4Decisions. (2021). *Towards Establishing an EU Real-World Evidence Generation Action Plan for Better Healthcare Systems & Patient Outcomes*. Belgian National Institute for Health and Disability Insurance (INAMI-RIZIV)."
"4551e495-17da-4c97-8a7d-caa3f73ebdd8","522_ The Use of Real-World Evidence for Decision-Making. Next Steps to Develop HTA Guidance (Report) (2021).pdf",,,,,"https://rwe4decisions.com/wp-content/uploads/2025/08/27-October-2021-Webinar-Report_RWE4Decisions-1.pdf","RWE4Decisions. (2021). *The Use of Real-World Evidence for Decision-Making: Next Steps to Develop HTA Guidance*. RWE4Decisions."
"8bba0a0d-fe7b-4162-8d09-3fcdf359270b","523_Delivering a Health Data Strategy for the European Reference Networks. Developing a Shared Vision with All Stakeholders (Report) (2021).pdf",,,,,"https://rwe4decisions.com/wp-content/uploads/2025/08/29-September-2021-Webinar-Report_RWE4Decision-1.pdf","RWE4Decisions. (2021). *Delivering a Health Data Strategy for the European Reference Networks: Developing a Shared Vision with All Stakeholders*. RWE4Decisions."
"4369eb17-1594-4d1f-9b66-37605ef7c75a","524_Co-Creating Real-World Evidence Excellence for Decision-Making..pdf",,,,,"https://rwe4decisions.com/wp-content/uploads/2025/08/22-April-2021-Webinar-Report_RWE4Decisions-1.pdf","RWE4Decisions. (2021). *Co-Creating Real-World Evidence Excellence for Decision-Making: Meeting Regulatory and HTA/Payer Needs*. RWE4Decisions."
"c4f54217-bb8f-4435-9bff-8df72e67b1ae","525_the European Health Data Space and Real-World Evidence  (Report) (2021).pdf",,,,,,"INAMI-RIZIV. (2020). *RWE4Decisions launches call for a Multi-stakeholder Learning Network on Real-World Evidence within the European Health Data Space*. INAMI-RIZIV."
"16a43f80-b0c7-4bf9-8fa3-962416e5ee7e","526_Agile Scientific Consultation Process (Report) (2020).pdf",,,,,,"RWE4Decisions. (2020). *RWE4Decisions Case Study Workshops Key Learnings*."
"4cdfc164-23d0-422f-a006-0b1bb40d2416","527_Outcomes_based_pricing_and_reimbursement_of_innovative_medicines.pdf",,,,,,"European Commission. (2017). *Outcomes based pricing and reimbursement of innovative medicines with budgetary limitations*. European Commission."
"e6972efe-a1e9-4f0d-83ff-3a020d54ce9e","528_ The use of RWD throughout an innovative medicine’s lifecycle (Report) (2016).pdf",,,,,,"Annemans, L. (2015). *The use of real world data throughout an innovative medicine's lifecycle*."
"1db95084-6d3f-498b-9d18-2bc01540a7da","529_CTTI Recommendations. use of real-world data to Plan Eligilility criteria_2019.pdf",,,,,,"CTTI. (2019). *Use of Real-World Data to Plan Eligibility Criteria and Enhance Recruitment*. Clinical Trials Transformation Initiative."
"9d67bb5f-8708-457a-8d8b-ff5b8a727dcd","52_Positionspapier RWE_EN.pdf","Switzerland","SwissMedic","Expansion of the Swissmedic position paper on real world evidence",2025,"https://www.swissmedic.ch/swissmedic/en/home/humanarzneimittel/authorisations/information/erweiterung-positionspapier-rwe.html","Swissmedic. (2025). *Swissmedic position paper on the use of real world evidence*. Swissmedic."
"f36a3a11-8579-4436-8934-11e7b90782ef","530_D.4.1_Stakeholder_learning_assessment_mapped_learning_objectives.pdf",,,,,,"European Commission. (2024). *Stakeholder learning needs assessment mapped to learning objectives*. European Commission."
"0065270b-ea09-41a1-a86e-e107f2de92ed","531_EvaluatingFeasibility of RWD-SupportedRecruitment.pdf",,,,,,"EMA. (null). *Evaluating Feasibility of RWD-Supported Recruitment*. European Medicines Agency."
"9e54ec55-1105-4226-8818-7b984e95b120","532_Effective RWD-Supported Discussions of Eligibility Criteria.pdf",,,,,,"CTTI. (*Effective RWD-Supported Discussions of Eligibility Criteria*)."
"5e9981cc-d41b-4cc6-8728-87d504ac5c63","533_EvaluatingWhetherRWD Is Suitable for Planning Eligibility Criteria.pdf",,,,,,"FDA. (*Evaluating Whether RWD Is Suitable for Planning Eligibility Criteria and Supporting Recruitment*). U.S. Food and Drug Administration."
"019a9d03-900d-4d38-bc20-d73bacdc4e57","534_Establishing Use of RWD as a Standard Process in Study Planning.pdf",,,,,,"FDA. (n.d.). *Establishing Use of RWD as a Standard Process in Study Planning and Recruitment*. U.S. Food and Drug Administration."
"08d435b8-5ba2-4ceb-a7cc-15d9ee70d433","535_Planning RWD-Supported Recruitment Strategies.pdf",,,,,"https://ctti-clinicaltrials.org/wp-content/uploads/2021/06/CTTI_RWD_Recruitment_Strategy_Resource.pdf","CTTI. (*Planning RWD-Supported Recruitment Strategies*). Clinical Trials Transformation Initiative."
"dd6aaedc-da1b-4028-a67b-cae55683de8e","536_Case Study_Using Real-World Data to Solve Mid-Study recruitment challenges.pdf",,,,,"https://ctti-clinicaltrials.org/wp-content/uploads/2021/06/CTTI_RWD_Breast_Cancer_Case_Study.pdf","CTTI. (*Recommendations on Use of Real-World Data to Plan Eligibility Criteria and Enhance Recruitment*). Clinical Trials Transformation Initiative."
"19916682-6d86-4c22-83be-68bb8076f1b7","537_Case Study. Using Real-World Data to Expand Eligibility Criteria.pdf",,,,,"https://ctti-clinicaltrials.org/wp-content/uploads/2021/06/CTTI_RWD_Endocrinology_Case_Study.pdf","CTTI. *Recommendations on Use of Real-World Data to Plan Eligibility Criteria and Enhance Recruitment*."
"097c341f-f3cb-49a4-8a93-4d7b68fb6249","538_Case Study_Using Real-World Data to Expand Eligibility Criteria.pdf",,,,,"https://ctti-clinicaltrials.org/about/ctti-projects/real-world-data/ctti-recommendations-use-of-real-world-data-to-plan-eligibility-criteria-and-enhance-recruitment/","CTTI. (2013). *CTTI's Recommendations on Use of Real-World Data to Plan Eligibility Criteria and Enhance Recruitment*."
"b0746ed3-db19-4184-9cae-a1d965d67779","539_Real-World Data for Planning Eligibility Criteria and Enhancing Recruitment_Recommendations from the Clinical Trials Transformation Initiative.pdf",,,,,"https://doi.org/10.1007/s43441-020-00248-7","Evans, S. R., Paraoan, D., Perlmutter, J., Raman, S. R., Sheehan, J. J., & Hallinan, Z. P. (2021). *Real-World Data for Planning Eligibility Criteria and Enhancing Recruitment: Recommendations from the Clinical Trials Transformation Initiative*."
"2afa75f6-abb7-4420-9121-b893de5ce89e","53_presentation-real-world-data-rwd-quality-and-experience-danish-national-health-registers-s-knudstrup-k-holt-nielsen-danish-health-data-authority_en.pdf","Denmark","Multi-stakeholder","Real World Data (RWD) quality and experience Danish national health registers",2023,"https://www.ema.europa.eu/en/documents/presentation/presentation-real-world-data-rwd-quality-and-experience-danish-national-health-registers-s-knudstrup-k-holt-nielsen-danish-health-data-authority_en.pdf","Danish Health Data Authority. (n.d.). *Danish Health Data*. Danish Health Data Authority."
"e6b775b6-6ccf-43a1-86c3-35fdcd8a61e7","540_Operational Tools and Best Practices to Support Electronic Health Record.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2025-02/Operational%20Tools%20and%20Best%20Practices%20to%20Support%20Electronic%20Health%20Record.pdf","D'Ambrosio et al. (2024). *Operational Tools and Best Practices to Support Electronic Health Record-Sourced Data Quality, Relevance, and Reliability at the Data Accrual Phase*. Duke-Margolis Institute for Health Policy."
"5dcc1734-1a87-4027-8f3e-d68fbc2404dc","541_D3.1_Node_mapping_TRLs.pdf",,,,,"https://doi.org/10.5281/zenodo.7993766","Trefois, C. & Arenas, J. (2023). *Node mapping to TRLs*."
"c889b22a-a2d4-4cf0-b158-6f6a1f310433","542_Applying Real-World Data and Real-World Evidence for Accelerated Approvals and Coverage Decisions (White paper) (2024).pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2024-07/RWD%20RWE%20for%20Accelerated%20Approvals%20and%20Coverage.pdf","Emmott et al. (2023). *Applying Real-World Data and Real-World Evidence for Accelerated Approvals and Coverage Decisions*."
"ae93f55e-4fc4-473e-a38c-d049db560ca9","543_Real-World Evidence to Support Causal Inference. Methodological Considerations for Non-Interventional Studies.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2024-06/RWE%20Support%20Causal%20Inference.pdf","Duke-Margolis Institute for Health Policy. (2024). *Real-World Evidence to Support Causal Inference: Methodological Considerations for Non-Interventional Studies*."
"c7754840-2097-45ba-81ab-ecd4c8689738","544_Regulatory Fit-for-Purpose Considerations for Patient-Generated Health Data.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2024-06/Regulatory%20Fit-for-Purpose%20Considerations%20for%20Patient-Generated%20Health%20Data.pdf","Emmott et al. (*Regulatory Fit-for-Purpose Considerations for Patient-Generated Health Data*)."
"149b7594-90ae-4f43-9362-0822af5017a1","545_Lessons Learning Health Care Systems Recommendations Successful Implementation.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2023-10/Lessons%20Learning%20Health%20Care%20Systems%20Recommendations%20Successful%20Implementation.pdf","Locke et al. (2022). *Lessons from Learning Health Care Systems and Recommendations for Successful Implementation*. Duke-Margolis Center for Health Policy."
"48458d7c-c75a-4c72-936b-7843401f7e82","546_Harnessing Potential RWE Master Protocols.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2023-09/Harnessing%20the%20Potential%20of%20Real%20World%20Evidence%20Master%20Protocols.pdf","Duke-Margolis Center for Health Policy. (2023). *Harnessing the Potential of Real-World Evidence Master Protocols*."
"48ef4db8-d3af-4448-a4e6-75d1e811bb5c","547_Improving Patient Subgroup Representation with Real World Data.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2023-09/Improving%20Patient%20Subgroup%20Representation%20with%20Real%20World%20Data.pdf","Emmott et al. (2022). *Improving Patient Subgroup Representation with Real-World Data*. Duke-Margolis Center for Health Policy."
"a407a89d-8740-40b5-9e99-22755fb4c420","548_FDA User Fee Reauthorization and the Value of Real-World Evidence..pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2022-10/FDA%20User%20Fee%20Reauthorization%20and%20the%20Value%20of%20Real-World%20Evidence..pdf","Aten et al. (2022). *FDA User Fee Reauthorization and the Value of Real-World Evidence*. Duke-Margolis Center for Health Policy."
"5a65ea60-a105-433c-a135-9b009bb91884","549_RWE Aligning Shared Evidentiary Needs.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2022-07/RWE%20Aligning%20Shared%20Evidentiary%20Needs.pdf","Duke-Margolis Center for Health Policy. (2021). *Aligning Shared Evidentiary Needs among Payers and Regulators for a Real-World Data Ecosystem*."
"788a43d1-6c20-450a-827b-cedf20cf67d5","54_MHRA guidance on the use of real-world data in clinical studies to support regulatory decisions - GOV.UK.pdf","UK","MHRA","MHRA guidance on the use of real-world data in clinical studies to support regulatory decisions (those developing evidence to inform NICE guidance, patients, those collecting data, and reviewers of evidence)",2025,"https://www.gov.uk/government/publications/mhra-guidance-on-the-use-of-real-world-data-in-clinical-studies-to-support-regulatory-decisions/mhra-guidance-on-the-use-of-real-world-data-in-clinical-studies-to-support-regulatory-decisions","MHRA. (2025). *MHRA guidance on the use of real-world data in clinical studies to support regulatory decisions*. Medicines and Healthcare products Regulatory Agency."
"715fef4b-108d-45cb-bcf8-16517a869c6f","550_Point-of-Care Clinical Trials Intergrating Research Care Delivery.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2022-05/Point-of-Care%20Clinical%20Trials%20Intergrating%20Research%20Care%20Delivery.pdf","Duke-Margolis Center for Health Policy. (2021). *Point-of-Care Clinical Trials: Integrating Research and Care Delivery*."
"39503f1d-6f39-4012-85c6-b308902e4121","551_Cures 2.0 Shared Evidence Data Infrastructure_0.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2021-10/Cures%202.0%20Shared%20Evidence%20Data%20Infrastructure_0.pdf","Locke et al. (2023). *Building a Modern Health Data Infrastructure: Cures 2.0 Act Provisions on Real-world Evidence and Federal Agency Communication*."
"b50fa86f-05b4-4328-8f43-2a9b6c35abc1","552_D3.2 Node deployment roadmap.pdf",,,,,"https://doi.org/10.5281/zenodo.10688135","European Genomic Data Infrastructure. (2024). *Node deployment roadmap*."
"ef8aa61c-03d9-4f80-a395-ad263bf10dc3","553_2025-01-20-tehdas2-milestone-5.3.pdf",,,,,"https://nationalebibliotheek.nictiz.nl/assets/uploads/2025/01/2025-01-20-tehdas2-milestone-5.3-1.pdf","TEHDAS2 Consortium. (2025). *Technical specification on the national metadata catalogue*. TEHDAS2 Consortium."
"bb14c7f2-8d32-4639-a3e9-e7b31111a974","554_A_Roadmap_for_developing_study-endpoints_in_Real-World_Setting.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2020-08/Real-World%20Endpoints.pdf","Duke-Margolis Center for Health Policy. (2020). *A Roadmap for Developing Study Endpoints in Real-World Settings*."
"82a8ab25-3b5e-4168-a356-e885a9ee456d","555_Adding Real-World Evidence to a totality of evidence approach for evaluating marketed product Effectiveness.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2020-08/Totality%20of%20Evidence%20Approach.pdf","Duke-Margolis Center for Health Policy. (2019). *Adding Real-World Evidence to a Totality of Evidence Approach for Evaluating Marketed Product Effectiveness*."
"23f63b8e-ce41-4c9d-8d58-0e44bc8a1df0","556_Understanding the Need for Non-Internventional studies using secondary data to generate real-world evidence.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2020-08/Non-Interventional%20Study%20Credibility.pdf","Duke-Margolis Center for Health Policy. (2019). *Understanding the Need for Non-Interventional Studies Using Secondary Data to Generate Real-World Evidence for Regulatory Decision Making, and Demonstrating Their Credibility*."
"c608a3a7-164b-4e97-b09f-4594479c3421","557_Determining Real-World Data’s fitness for use and the role of reliability.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2019-11/rwd_reliability.pdf","Duke-Margolis Center for Health Policy. (2019). *Determining Real-World Data's Fitness for Use and the Role of Reliability*."
"4160425a-4c74-412b-8750-3fe44d465429","558_Current State and Near-Term Priorities for al-enabled diagnostic support software.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2019-11/dukemargolisaienableddxss.pdf","Nundy et al. (2019). *Current State and Near-Term Priorities for AI-Enabled Diagnostic Support Software in Health Care*."
"4f9bedae-f704-491b-800d-4382795c5b15","559_Characterizing RWD for Regulatory Use.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2020-03/characterizing_rwd.pdf","Duke-Margolis Center for Health Policy. (2018). *Characterizing RWD Quality and Relevancy for Regulatory Purposes*."
"3304565f-815e-4d7c-a4b0-3da526be1f22","55_MHRA guideline on randomised controlled trials using real-world data to support regulatory decisions - GOV.UK.pdf","UK","MHRA","MHRA guideline on randomised controlled trials using real-world data to support regulatory decisions",2025,"https://www.gov.uk/government/publications/mhra-guidance-on-the-use-of-real-world-data-in-clinical-studies-to-support-regulatory-decisions/mhra-guideline-on-randomised-controlled-trials-using-real-world-data-to-support-regulatory-decisions","MHRA. (2025). *MHRA guideline on randomised controlled trials using realworld data to support regulatory decisions*. Medicines and Healthcare products Regulatory Agency."
"69b273a5-46a6-4995-b2e2-a03a197561b6","560_A framework for regulatory use of real-world evidence.pdf",,,,,"https://healthpolicy.duke.edu/sites/default/files/2020-08/rwe_white_paper_2017.09.06.pdf","Duke-Margolis Center for Health Policy. (*A Framework for Regulatory Use of Real-World Evidence*)."
"cbb310ae-0017-4366-90f7-fb6e644b7b5f","561_Implementing best practices on data generation and reporting of Mycobacterium tuberculosis in vitro assays within the ERA4TB consortium.pdf",,,,,"https://doi.org/10.1016/j.isci.2023.106411","van Wijk, R. C., et al. (2023). *Implementing best practices on data generation and reporting of Mycobacterium tuberculosis in vitro assays within the ERA4TB consortium*."
"8f4e9c45-165e-4897-a5b3-d35b6b69ec8f","562_D3.3 Infrastructure status report and updated roadmap.pdf",,,,,"https://doi.org/10.5281/zenodo.11550720","European Genomic Data Infrastructure (GDI). (2024). *Infrastructure status report and updated roadmap*."
"f3be18a7-a376-41a0-bc81-d87610896e26","563_D1.3 Instantiation of EU-based Drug Development.pdf",,,,,"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5d1444661&appId=PPGMS","Carretero Pérez et al. (2020). *Instantiation of EU-based Drug Development Information Management (DDIM) system*."
"de6f9f60-3450-4469-9fd7-405284ea340b","564_D1.4 Initial standardized data templates for collection and reporting of clinical and preclinical data available to consortium members.pdf",,,,,"https://era4tb.org/wp-content/uploads/2022/02/ERA4TB_D1.4_Initial-Data-Standards_for-submission_WEB-1.pdf","O'Meara et al. (*Initial standardized data templates for collection and reporting of clinical and preclinical data available to Consortium members*)."
"81faa783-6772-4ede-b204-072874cd9adf","565_D1.6_Availability-of-existing-preclinical-and-clinical-TB-datasets-Interim-Report.pdf",,,,,"https://era4tb.org/wp-content/uploads/2022/02/ERA4TB_D1.6_Availability-of-existing-preclinical-and-clinical-TB-datasets-Interim-Report_2021-11-30_for-SUBMISSION-final_WEB.pdf","O'Meara et al. (2021). *Availability of existing preclinical and clinical TB datasets - Interim Report*."
"1a66da68-c1f5-4251-98a6-af02e5ef61e8","566_D1.8 Standardized templates for collection and reporting of clinical and preclinical data available to consortium members.pdf",,,,,"https://era4tb.org/wp-content/uploads/2022/02/ERA4TB_D1.8_Data-Standards-Interim-Report_v0.4_for-submission_WEB.pdf","O'Meara et al. (*Standardized templates for collection and reporting of clinical and preclinical data available to consortium members - Interim report*)."
"dc25562f-4849-4862-a71f-145f8eeac351","567_D1.10-First-Report-on-clinical-and-preclinical-datasets-standardized-and-integrated-into-the-DDIM.pdf",,,,,"https://era4tb.org/wp-content/uploads/2022/06/ERA4TB_D1.10-First-Report-on-clinical-and-preclinical-datasets-standardized-and-integrated-into-the-DDIM_submitted_WEB.pdf","O'Meara et al. (2022). *First Report on clinical and preclinical datasets standardized and integrated into the DDIM*."
"14376904-24ea-4714-ba89-5e25a05468f5","568_D1.12_Second-Report-on-clinical-and-preclinical-datasets-standardized-and-integrated-into-the-DDIM_V1.0.pdf",,,,,"https://era4tb.org/wp-content/uploads/2023/04/ERA4TB_D1.12_Second-Report-on-clinical-and-preclinical-datasets-standardized-and-integrated-into-the-DDIM_V1.0.pdf","Faizan et al. (2022). *Second Report on clinical and preclinical datasets standardized and integrated into the DDIM*."
"a1158f98-4974-455d-9b52-b742f3781b2a","569_D2.1 - A review of parametric model choice used to extrapolate RCT.pdf",,,,,"https://29fc9734-3e90-46b6-9e22-9a9705501c78.filesusr.com/ugd/e1a359_8c4d2cf80e8c4cb28c3eb2a4d044632d.pdf?index=true","Caro, J., McGuire, A., & Wood, M. (2018). *A review of parametric model choice used to extrapolate RCT outcomes*."
"6d720f25-10a0-4e9a-bc08-fd25b066ec0e","56_nice-realworld-evidence-framework-pdf-1124020816837.pdf","UK","NICE","NICE real-world evidence framework",2022,"https://www.nice.org.uk/corporate/ecd9/resources/nice-realworld-evidence-framework-pdf-1124020816837","NICE. (2022). *NICE real-world evidence framework*. National Institute for Health and Care Excellence."
"b08a4d34-6f71-4ef8-8619-3c631c9cffcf","570_D2.2_Validation of the DICE modelling thecnique against existing methods and speeding up execution of the simulation engine.pdf",,,,,"https://doi.org/10.3030/779312","McGuire, A. J., Woods, M., & Caro, J. J. *Improved methods and actionable tools for enhancing HTA: Deliverable 2.2 Validation of the DICE modelling technique against existing methods and speeding up execution of the simulation engine*."
"5c311f19-4e97-4903-b5f7-e2a43b518003","571_GUIDELINES FOR COST DEFINITIONS AND harmonization of cost accounting methodologies for economic evaluation.pdf",,,,,"https://doi.org/10.3030/779312","Espín et al. (2020). *Guidelines for Cost Definitions and Harmonization of Cost Accounting Methodologies for Economic Evaluation*."
"8e608b56-58b3-4bb2-8ddf-b40f03a6f9e1","572_Database with the initial core dataset of costs and the user manual .pdf",,,,,"https://doi.org/10.3030/779312","Espín et al. (2018). *Database with the initial core dataset of costs and the User Manual; Final version of the Guidelines; List of standard unit costs with country values*."
"5644654b-6159-47b2-b18c-30719fe18619","573_D4.1_Revising the methodological aspects applied to the identification, measurement and valuation of social costs in economic evaluations.pdf",,,,,"https://doi.org/10.3030/779312","Oliva et al. (*Revising the methodological aspects applied to the identification, measurement and valuation of social costs in economic evaluations*)."
"b9022582-7e27-4843-9bc7-0838e00c28b3","574_D4.2 How relevant is the societal perspective in economic evaluations Evidence from five case studies .pdf",,,,,"https://doi.org/10.3030/779312","Oliva et al. (2018). *How relevant is the societal perspective in economic evaluations? Evidence from five case studies*."
"01a201f3-7698-4fca-9b83-cf6730e89c0d","575_D4.3_Core dataset of social costs. Creating a database on unit costs in Europe of lost work time and the value of informal and formal care time of unit costs of health services.pdf",,,,,"https://doi.org/10.3030/779312","Rodríguez-Sánchez, B., Aranda-Reneo, I., Peña-Longobardo, L. M., Oliva-Moreno, J., López-Bastida, J., Hidalgo-Vega, Á., & Rodríguez-Martín, B. (2019). *Core dataset of social costs: Improved methods and actionable tools for enhancing HTA*."
"ad28bba2-f3f9-4843-bf6e-54cd7fe44265","576_D5.1_Value sets for the EQ-5D-Y in Germany, Slovenia and Spain and comparison of EQ-5D-Y value sets across countries.pdf",,,,,"https://doi.org/10.3030/779312","Kreimeier et al. (2022). *Improved methods and actionable tools for enhancing HTA: Report on value sets of EQ-5D-Y in Germany, Slovenia and Spain*."
"c40a3b5b-f8ce-4e29-8d27-fa168aa7f3e9","577_D5.2_Comparison of Q-5D-5L value sets from different disease area in 2 countries.pdf",,,,,"https://doi.org/10.3030/779312","Ludwig et al. (n.d.). *Report on comparison of EQ-5D-5L value sets from different disease areas in two countries (D5.2)*."
"2c13ba74-cdb6-4be2-b804-0a3b75277860","578_D6.1_Meta-epidemiological comparison of effet sizes in matched studies.pdf",,,,,"https://doi.org/10.3030/779312","Salcher-Konrad et al. (2022). *Comparison of treatment effects in randomized and nonrandomized studies of pharmacological interventions: a metaepidemiological analysis of over 2,700 studies*."
"f4ae58fd-d29d-4aa6-a24b-d67973e650fd","579_Recommendations on how to analyse and intrepret non-randomised studies.pdf",,,,,"https://doi.org/10.3030/779312","Kent et al. (*Recommendations on how to analyse and interpret non-randomised studies*)."
"2200bcd9-e9fd-4285-9dca-55c0bca08b6c","580_An analytical framework outlining the determinants of HTA recommendations.pdf",,,,,"https://doi.org/10.3030/779312","Kanavos and Visintin. (2023). *Improved methods and actionable tools for enhancing HTA: An analytical framework outlining the determinants of HTA recommendations across settings based on primary data collection and primary analysis of secondary data*."
"ded79cbb-dd5a-4a02-be1b-883b52d0ff84","581_Advancing knowledge and MCDA tools to assist HTA.pdf",,,,,"https://29fc9734-3e90-46b6-9e22-9a9705501c78.filesusr.com/ugd/e1a359_b37ecb6f4e7e49a295570dae60df9827.pdf?index=true","Oliveira et al. (2019). *Improved methods and actionable tools for enhancing HTA: Advancing knowledge and MCDA tools to assist HTA agencies in evaluating medicines on a common basis*."
"1ef13ed9-1196-4c85-91a5-0bcc60b1c8d2","582_Testing the IMPACT-HTA Value Framework in collaboration with HTA agencies.pdf",,,,,"https://29fc9734-3e90-46b6-9e22-9a9705501c78.filesusr.com/ugd/e1a359_cee04eb534e2486492b42fd3e51eb7c9.pdf?index=true","Angelis et al. (2023). *Improved methods and actionable tools for enhancing HTA: Testing the IMPACT-HTA Value Framework in collaboration with HTA agencies: Case studies on Non-Small Cell Lung Cancer and Spinal Muscular Atrophy*."
"5a3978b6-d2ec-4f5f-a47f-6a8683289002","583_Toolkit including a list of relevant indicators to capture hospital performance variability.pdf",,,,,"https://doi.org/10.3030/779312","Gabutti et al. (2021). *Toolkit including a list of relevant indicators to capture hospital performance variability and toolkit to assess the transferability of evidence produced in other jurisdictions and decision-making levels*."
"44210f83-8a4a-4e44-a078-1bd38d268a71","584_D8.2_Toolkit of instruments to identify the clinical variability and its impact on the use of health technology.pdf",,,,,"https://doi.org/10.3030/779312","Marchetti et al. (2018). *Toolkit of instruments to identify the clinical variability and its impact on the use of health technology*."
"c3d3c2f6-bf32-46df-baa2-c0ea1ac0e4bd","585_D9.1_Algorithm for the estimation of the new technologies.pdf",,,,,"https://doi.org/10.3030/779312","Cicchetti et al. (2020). *Algorithm for the estimation of the fiscal impact of new technologies*."
"e3adbd50-c45c-406f-83b0-f05e01b556d0","586_Evidence from pilot application from selected therapeutic areas.pdf",,,,,"https://doi.org/10.3030/779312","IMPACT HTA Project. (2020). *Evidence from pilot application from selected therapeutic areas*."
"2fa2f79e-8162-4bc8-a768-3039cccb4096","587_HTA Appraisal Framework Suitable for Rare Disease Treatments.pdf",,,,,"https://doi.org/10.3030/779312","Facey et al. (2021). *IMPACT HTA WP10 HTA Appraisal Framework Suitable for Rare Disease Treatments*."
"6d627b78-79e8-4af9-84e6-d123c6be679c","588_D10.2_Guidance on Use of Patient Reported Outcome Measures in HTA Appraisals of Rare Disease Treatments.pdf",,,,,"https://29fc9734-3e90-46b6-9e22-9a9705501c78.filesusr.com/ugd/e1a359_4c6f61bc3cc94ae6a7781490d8b7ab49.pdf?index=true","Nicod et al. (*Guidance on Use of Patient Reported Outcome Measures in HTA Appraisals of Rare Disease Treatments*)."
"bdc604a1-871b-45ac-8c14-3ac6e82cbd17","589_D10.3_Guidance on Use and Implementation of Outcome-Based Managed Entry Agreements for Rare Disease Treatments.pdf",,,,,"https://29fc9734-3e90-46b6-9e22-9a9705501c78.filesusr.com/ugd/e1a359_884ba8242a564b0a8ae6899bdf9bb67d.pdf?index=true","Facey, K., Xoxi, E., Kent, E., Junghans, T., Whittal, A., Drummond, M., Nicod, E., & Upadhyaya, S. (2021). *Guidance on Use and Implementation of Outcome-Based Managed Entry Agreements for Rare Disease Treatments*."
